16.2128317910732	0	8.474495125e-05	0.0104983035	-1.1	-1.1	-1.1
0.65841703	0.18744945	0.71742488	-0.063244169	0.056903584	-0.0075081505	0.5
0.64506921	0.56243127	0.37599386	0.044347885	-0.0077337694	0.036914414	0.5
0.70672712	0.22665811	0.72538098	0.0094724894	-0.031430144	-0.01155245	0.5
0.35782116	0.37495796	0.70802314	0.063394659	-0.016922796	0.037209232	0.7
0.3787231	0.81015181	0.868717	-0.058922533	0.010519277	-0.031275708	0.7
0.98143313	0.90283809	0.049597779	0.056030681	0.1211545	0.030405911	0.7
0.28355041	0.1285444	0.47659494	0.030509373	-0.0012857885	0.047848543	0.7
0.4156861	0.11457986	0.86557425	0.022932892	0.026237545	0.017470529	0.5
0.45708846	0.027790519	0.96649434	0.042408285	0.02795861	0.053944225	0.7
0.0049839988	0.52146504	0.7413797	-0.038480092	-0.0076381533	-0.031410725	0.7
0.47623576	0.023721137	0.79792542	0.043640097	-0.10373596	-0.053419949	0.7
0.24579623	0.46578479	0.89699515	0.09827459	-0.022881992	-0.0048161666	0.7
0.31181987	0.79806748	0.67304263	-0.042905706	0.018785406	0.0052043961	0.7
0.57786948	0.25331054	0.67852749	-0.00035226197	0.061789951	0.060385034	0.5
0.4681969	0.9609023	0.57320019	-0.041206936	-0.042977782	0.060555093	0.7
0.91555488	0.63923	0.7912557	-0.00512043	-0.031936361	0.011890093	0.7
0.66345726	0.19949949	0.13265069	0.051213246	0.020114329	0.016522734	0.5
0.19880362	0.41598071	0.78705775	0.079886811	0.049059183	0.021101655	0.5
0.4296249	0.10435642	0.74832281	-0.0092094791	-0.011240738	-0.03948483	0.5
0.037611296	0.8969284	0.32066105	-0.00028721132	-0.072253072	-0.03126899	0.5
0.70007292	0.21416676	0.66403936	-0.0099554133	0.032018937	-0.010738798	0.7
0.80651207	0.29075753	0.3332858	-0.068520045	0.012912194	0.009408177	0.7
0.40225269	0.54518261	0.78792434	-0.0020490105	0.075524653	-0.020414273	0.5
0.71791549	0.67721294	0.03351428	0.03749444	0.10518491	0.067656248	0.7
0.58539649	0.017296157	0.13083363	-0.018331361	-0.05611285	0.066526415	0.7
0.51010294	0.90482514	0.12806413	-0.039875432	-0.014520816	0.049644166	0.7
0.42641166	0.78755865	0.49413433	-0.040545331	0.023979578	-0.043289055	0.7
0.73950465	0.42123484	0.69848434	0.035942159	-0.025638532	-0.0032625521	0.7
0.53275074	0.35797972	0.95808859	0.0078560081	-0.030563194	-0.014559684	0.7
0.72826629	0.79732945	0.50429128	0.022870429	-0.0021583606	0.025936618	0.5
0.85776657	0.28952938	0.28758764	1.2349723e-05	0.016949994	0.090811423	0.5
0.6064982	0.36817645	0.28024614	-0.06159782	-0.018044193	-0.011185453	0.7
0.23516392	0.28673515	0.94850508	-0.028553952	0.050876431	-0.039385015	0.5
0.78573616	0.1463218	0.21013457	0.047450479	-0.017267937	-0.0379227	0.5
0.96288645	0.87309275	0.63170039	-0.019997327	-0.01876676	-0.023425384	0.5
0.56767486	0.17147282	0.94038492	-0.056001455	-0.060670126	0.0045079949	0.5
0.2990921	0.78039931	0.46328477	0.01880055	0.074382718	-0.038296878	0.7
0.29755668	0.29853562	0.42498243	-0.031190723	-0.0070824356	-0.0048152197	0.7
0.17128488	0.73756548	0.065395365	0.030522803	0.020310598	0.03062351	0.5
0.31687561	0.73274185	0.68943809	0.021618488	0.051108364	0.018817386	0.5
0.98717113	0.36080585	0.52603938	-0.08710219	-0.049327768	-0.028402877	0.7
0.40329043	0.24979854	0.6780662	-0.043669939	0.019461172	-0.0042079673	0.7
0.22465531	0.62008975	0.86933398	0.043088724	0.01692857	0.018062763	0.7
0.14868201	0.32757967	0.82164405	-0.003813148	-0.026382819	-0.012830768	0.7
0.71924336	0.22892017	0.48347976	-0.016605941	-0.060993496	0.076355893	0.7
0.53414479	0.33592575	0.27170904	0.0050734424	0.039088931	-0.032978727	0.5
0.30447732	0.4129657	0.70294155	0.022494448	-0.0094241365	0.084469063	0.5
0.74060814	0.94003079	0.74276728	-0.014734546	-0.05603759	-0.021748458	0.5
0.83739517	0.64197377	0.12865774	-0.014224729	-0.049140746	-0.020846205	0.5
0.74481902	0.1391112	0.56199085	-0.034098471	-0.004911355	-0.067813113	0.5
0.65775307	0.53926206	0.43602953	0.025564785	-0.060003308	0.026120783	0.5
0.52864177	0.28858694	0.11795292	-0.07667042	0.081644331	0.027814442	0.5
0.6058894	0.82315538	0.26709406	0.0078513447	0.012798943	-0.028706025	0.5
0.15142969	0.43656018	0.046368177	-0.069196037	-0.034340591	-0.063542435	0.5
0.4226513	0.81498744	0.14614266	-0.012071837	-0.095850082	-0.06023921	0.7
0.40281194	0.93305954	0.23899765	0.015593058	0.07556086	-0.019920619	0.5
0.8177233	0.76050486	0.44189167	-0.017967152	-0.048059154	-0.024869208	0.7
0.98802933	0.54303632	0.37758863	0.035158154	0.066710143	0.025940151	0.7
0.87641885	0.8369642	0.7209172	-0.037080841	-0.07864057	-0.04096569	0.7
0.46463326	0.5154193	0.8635365	0.065249141	-0.03424907	-0.011332207	0.5
0.59243742	0.75490131	0.34003589	0.062505704	-0.012700077	0.069178692	0.5
0.18591385	0.29344832	0.33142928	-0.00090078009	0.094409304	-0.023713656	0.5
0.78021921	0.64096942	0.27777814	-0.072531636	0.030674209	-0.017651393	0.5
0.6374339	0.83655019	0.7935038	0.032797799	-0.025692579	-0.072008046	0.5
0.22944869	0.69180209	0.53312567	0.063053641	0.029894075	-0.0051895696	0.5
0.76045626	0.37508573	0.096085144	-0.00045979008	0.0078349535	-0.0039089198	0.7
0.5028889	0.96010646	0.98688598	-0.011671388	0.092085	0.022616263	0.7
0.35288386	0.2601879	0.42612902	-0.027621106	-0.028951971	-0.017795775	0.5
0.55846021	0.25736928	0.94474047	0.041621069	0.046985624	0.057217438	0.5
0.46812991	0.4526284	0.97820028	-0.019250157	0.022761562	0.044417819	0.5
0.028693804	0.91036044	0.43105368	0.025947215	-0.060257593	0.022114684	0.5
0.98635182	0.98269735	0.79056567	-0.052034759	0.0098187726	-0.01279482	0.7
0.04757443	0.56337411	0.69520802	-0.10958309	0.017621284	-0.053430583	0.7
0.91339985	0.85045292	0.52518368	0.0089710268	0.028631031	-0.040442673	0.7
0.69139776	0.70914337	0.53763494	0.031456249	0.028224911	0.0034441668	0.5
0.46904979	0.68951848	0.16294126	0.013876765	0.014698635	0.04019189	0.5
0.093014533	0.62165474	0.52511257	0.020488177	0.051387177	0.027106812	0.7
0.49872495	0.381509	0.12828684	-0.042297782	0.0084941827	0.013809157	0.5
0.95820494	0.5571338	0.0004923124	-0.023477064	-0.001472168	-0.033000625	0.7
0.90611676	0.25107873	0.43526512	-0.038504519	0.037863289	0.013495536	0.5
0.65748491	0.87519626	0.92524162	-0.018639477	0.014800314	0.011627854	0.5
0.69528234	0.94482584	0.70789346	0.026223171	-0.027767225	-0.087459351	0.5
0.88703338	0.75436774	0.44756544	-0.0088710894	-0.083313271	-0.022542318	0.5
0.5324706	0.52639475	0.68961556	-0.025532355	0.013391821	-0.093383393	0.7
0.23221766	0.51690989	0.24225176	-0.055821881	-0.052877992	0.046253386	0.5
0.94636059	0.49989665	0.5608665	-0.074133325	0.010130232	0.035863333	0.7
0.51554589	0.091194631	0.066594366	0.062377833	-0.013671115	0.0024561688	0.5
0.56138672	0.094316539	0.7217242	0.019933645	0.048922751	0.090126966	0.5
0.4345003	0.56743008	0.51408849	-0.0070055947	-0.050786201	0.0043365348	0.7
0.77672652	0.87583921	0.87930067	-0.0093316007	0.048630653	0.0063259602	0.5
0.32407797	0.3133612	0.75781914	-0.016520218	0.050131687	-0.010584119	0.7
0.79750685	0.8184776	0.085929179	-0.02690432	0.10110204	0.021990268	0.5
0.049716869	0.063733684	0.96913184	0.008692643	-0.044549217	-0.066946318	0.5
0.96333458	0.34271007	0.18684324	-0.068443153	-0.014049579	0.035330922	0.5
0.62732734	0.14277386	0.71312858	0.067410606	0.035821348	-0.037106921	0.5
0.65056998	0.2409155	0.84347166	-0.014978583	0.012987778	-0.082433968	0.7
0.75383158	0.38868207	0.48907214	0.022273352	-0.040832297	-0.02351107	0.7
0.72237631	0.5234674	0.28693643	-0.052789124	0.13081993	-0.015532788	0.7
0.56400352	0.30388781	0.97402882	-0.0049564805	-0.023704545	-0.0035376249	0.5
0.92494919	0.91114274	0.62787474	0.044878055	-0.012543931	-0.023437613	0.5
0.97315286	0.014220225	0.56200152	0.018477914	0.083699545	-0.015239741	0.5
0.99273442	0.4904579	0.42342435	0.037930693	0.013496505	0.013774399	0.5
0.089503046	0.29389622	0.18441027	0.056512089	0.061407452	-0.027060887	0.7
0.46151824	0.82977144	0.25080929	0.047529563	-0.044186541	0.0070207765	0.7
0.78468401	0.23770948	0.15251018	-0.00812021	-0.061494674	-0.00026257629	0.5
0.85855548	0.51019869	0.36761962	-0.018020065	-0.016544664	-0.026160281	0.7
0.15959072	0.70888342	0.88694282	0.034518838	0.010208428	-0.0020786483	0.5
0.082669363	0.84640493	0.027333683	0.024158245	0.039447417	0.021948787	0.5
0.88394386	0.75831272	0.38158405	0.0075938929	0.06709897	0.0096860465	0.7
0.21229754	0.99127325	0.99095529	0.066545615	-0.054113192	-0.011986915	0.7
0.39917576	0.10685696	0.64180916	0.0043870269	-0.030877845	-0.0633132	0.7
0.24623485	0.34179244	0.76013162	-0.046575889	-0.014542488	-0.011469646	0.7
0.17518325	0.35557467	0.4838301	0.029448629	-0.0037810014	-0.0068565146	0.5
0.93379198	0.89555219	0.57408484	-0.030569676	-0.0168241	-0.0043624543	0.5
