20.431286614 0 0 0
0.714759458564 0.122483873913 0.0409133417651 0.7
0.649033016757 0.31852773849 0.790674914464 0.5
0.57649725443 0.223064690671 0.196495774107 0.7
0.508454397875 0.257833750984 0.899095246271 0.7
0.429595163142 0.0958457092491 0.550387475846 0.5
0.732106788496 0.477582348902 0.75107754514 0.5
0.988934462825 0.859786178858 0.947589080763 0.7
0.1630206671 0.853460896287 0.994979227107 0.7
0.298930626917 0.00261376081736 0.361498011434 0.7
0.726039543445 0.299704534572 0.629288718309 0.5
0.593969589785 0.133495044816 0.183231054801 0.7
0.130253527001 0.384786606858 0.100449869191 0.5
0.741905884144 0.19630857435 0.723862864439 0.7
0.0347179558195 0.240968786649 0.368083179379 0.5
0.714318718023 0.0683013640132 0.822895506741 0.5
0.545817191892 0.309358840063 0.0108723486204 0.7
0.757847589642 0.936829341284 0.0542590587594 0.5
0.466653189327 0.662883038218 0.649080184203 0.5
0.517087694768 0.65763798582 0.236538819086 0.5
0.775224205263 0.723973240426 0.661749695988 0.5
0.201212817694 0.759899122846 0.570292208919 0.5
0.749560003688 0.384616123684 0.21098701793 0.7
0.874841573596 0.989799357953 0.932925259037 0.7
0.428632354536 0.252985284532 0.710753201552 0.5
0.706314816577 0.95482639509 0.516279734189 0.5
0.730860945267 0.231355961232 0.868401441474 0.5
0.128571425105 0.431356553648 0.0911275680472 0.5
0.725132199878 0.947983993014 0.85329810525 0.7
0.314156088767 0.893308850099 0.855734827005 0.5
0.552994292758 0.851164866393 0.0436647966232 0.7
0.277236561078 0.911167769372 0.618607688053 0.5
0.814406706205 0.0910127786968 0.643975896464 0.7
0.811801606397 0.217963891185 0.380903393138 0.5
0.51920280509 0.398154855594 0.120260603748 0.5
0.826652972598 0.324734001496 0.680234244466 0.7
0.839491923425 0.096520030945 0.794411359768 0.5
0.422640503739 0.555271054101 0.148583352525 0.5
0.753206199936 0.238813151084 0.0262827005976 0.7
0.955806681675 0.0669694454843 0.931882101129 0.5
0.904619552198 0.794741609901 0.884171233345 0.7
0.606846032014 0.287417713049 0.0146063289693 0.5
